«БИРИМДИК»,«МЕКЕНЧИЛ»,«ЫЙМАН НУРУ»,«МЕКЕНИМ КЫРГЫЗСТАН»,«РЕФОРМА» партиясы,«АТА МЕКЕН» саясий социалисттик партиясы,«ЗАМАНДАШ»,«БҮТҮН КЫРГЫЗСТАН» саясий партиясы,СОЦИАЛ-ДЕМОКРАТТАР,«МЕКЕН ЫНТЫМАГЫ»,«АФГАНИСТАН СОГУШУНУН АРДАГЕРЛЕРИ ЖАНА УШУЛ СЫЯКТУУ КАГЫШУУЛАРГА КАТЫШКАНДАРДЫН САЯСИЙ ПАРТИЯСЫ»,«ОРДО»,«БИР БОЛ»,РЕСПУБЛИКА,«КЫРГЫЗСТАН»,«ЧОҢ КАЗАТ»,БААРЫНА КАРШЫ,total,form2_percent,level_one
86.0,107.0,80.0,207.0,86.0,72.00000000000001,62.99999999999999,75.99999999999999,91.0,32.00000000000001,3.9999999999999996,7.999999999999999,25.999999999999996,170.99999999999997,12.999999999999998,120.0,46.99999999999999,1289.0,18.2655410590944,БИШКЕК Г.
117.99999999999999,108.0,79.0,195.0,72.99999999999999,87.00000000000001,56.0,93.0,92.0,26.0,3.0,8.0,35.00000000000001,154.99999999999997,50.99999999999999,115.0,65.0,1359.0,5.693430656934306,БИШКЕК Г.
119.99999999999999,106.0,77.00000000000001,225.0,63.99999999999999,95.99999999999999,59.00000000000001,55.00000000000001,102.00000000000001,31.999999999999996,0.0,2.0,33.00000000000001,147.0,31.0,98.99999999999999,47.0,1295.0,43.50152905198777,БИШКЕК Г.
248.99999999999997,84.0,57.0,130.99999999999997,64.0,50.99999999999999,29.99999999999999,49.0,97.0,8.0,10.000000000000002,5.000000000000001,14.0,119.0,9.000000000000002,95.0,57.0,1129.0,59.7027972027972,БИШКЕК Г.
324.99999999999994,39.99999999999999,45.0,258.0,52.0,49.0,15.000000000000002,51.0,76.0,12.000000000000002,3.0,7.000000000000001,19.999999999999996,140.00000000000003,8.0,65.99999999999999,64.99999999999999,1232.0,52.13607594936709,БИШКЕК Г.
205.0,40.0,32.00000000000001,361.0,66.0,43.0,14.0,49.99999999999999,53.00000000000001,11.0,8.999999999999998,1.9999999999999993,8.999999999999998,92.0,7.0,40.99999999999999,40.99999999999999,1076.0,85.72710951526032,БИШКЕК Г.
202.0,55.0,49.99999999999998,198.0,46.0,46.0,21.0,58.99999999999999,48.00000000000001,10.000000000000002,10.000000000000002,12.0,33.00000000000001,77.99999999999997,6.0,54.00000000000002,46.0,974.0,44.45564516129033,БИШКЕК Г.
270.0,87.0,64.00000000000001,265.99999999999994,67.0,51.99999999999999,17.000000000000004,99.0,67.0,10.0,3.0000000000000004,5.0,24.999999999999996,118.00000000000004,33.99999999999999,49.00000000000002,56.00000000000001,1289.0,46.48318042813456,БИШКЕК Г.
147.99999999999997,58.00000000000002,55.0,129.00000000000003,74.99999999999999,60.0,22.0,103.0,70.00000000000003,12.0,6.0,4.000000000000001,26.000000000000004,115.00000000000001,31.0,56.99999999999998,60.0,1031.0,9.67432950191571,БИШКЕК Г.
286.00000000000006,109.00000000000001,76.00000000000001,126.0,74.0,63.0,21.999999999999996,94.0,67.00000000000001,8.000000000000002,4.000000000000001,4.000000000000001,21.0,115.0,111.00000000000001,50.0,68.0,1298.0,46.42857142857143,БИШКЕК Г.
237.00000000000009,74.0,53.00000000000001,93.00000000000001,80.99999999999999,79.00000000000001,24.00000000000001,92.00000000000001,72.0,11.0,10.0,3.9999999999999996,49.0,119.99999999999999,53.00000000000001,54.99999999999999,42.0,1149.0,31.896551724137932,БИШКЕК Г.
284.0,80.99999999999997,57.99999999999999,191.0,81.99999999999999,65.00000000000001,20.999999999999996,61.99999999999999,89.0,8.0,10.0,0.0,24.0,116.00000000000004,60.00000000000001,58.99999999999999,54.0,1264.0,38.858483189992185,БИШКЕК Г.
222.99999999999991,53.0,64.00000000000001,266.00000000000006,88.00000000000001,55.0,9.999999999999998,76.00000000000001,65.00000000000001,14.0,2.0,11.000000000000002,22.000000000000004,123.0,55.0,53.99999999999999,60.0,1241.0,18.23949246629659,БИШКЕК Г.
98.0,99.0,88.0,171.00000000000003,73.00000000000001,98.0,19.000000000000004,99.0,76.0,18.000000000000004,4.999999999999999,2.9999999999999996,23.0,169.0,15.0,127.0,32.0,1213.0,5.130293159609121,БИШКЕК Г.
223.0,147.0,101.0,154.99999999999994,98.0,113.00000000000001,33.00000000000001,117.0,69.0,16.0,4.0,11.0,33.00000000000001,201.0,18.000000000000004,90.99999999999999,45.00000000000001,1475.0,45.204560697518446,БИШКЕК Г.
658.0,103.99999999999999,150.00000000000003,132.00000000000003,258.0,180.00000000000003,62.0,130.0,234.00000000000003,26.0,6.0,12.0,52.0,312.0,60.0,146.00000000000003,102.00000000000001,2624.0,9.39622641509434,БИШКЕК Г.
97.0,120.99999999999999,88.00000000000001,243.0,91.99999999999999,145.0,40.0,108.0,96.0,19.000000000000004,2.0000000000000004,6.0,34.0,176.99999999999997,26.000000000000004,108.0,56.99999999999999,1459.0,3.728813559322034,БИШКЕК Г.
69.99999999999999,131.00000000000006,75.99999999999999,194.0,72.0,108.0,40.00000000000001,104.99999999999999,75.00000000000001,11.999999999999998,1.0,2.9999999999999996,28.0,129.0,11.0,84.0,29.0,1168.0,17.93570219966159,БИШКЕК Г.
271.99999999999994,19.0,28.0,83.99999999999999,97.99999999999999,34.99999999999999,20.0,28.0,76.0,5.999999999999999,2.0000000000000004,4.000000000000001,20.0,92.0,16.000000000000004,23.999999999999996,38.0,862.0,34.02061855670103,БИШКЕК Г.
332.0,65.99999999999999,60.00000000000002,68.00000000000001,131.0,59.00000000000001,12.0,60.00000000000002,107.0,7.999999999999999,1.9999999999999998,9.000000000000002,48.99999999999999,144.0,27.000000000000004,52.00000000000002,65.0,1251.0,61.16811365430151,БИШКЕК Г.
414.00000000000006,32.99999999999999,43.0,103.0,80.99999999999999,52.0,13.999999999999998,43.0,76.99999999999999,0.9999999999999999,4.000000000000001,4.000000000000001,15.0,102.0,30.999999999999996,40.99999999999999,49.0,1107.0,66.18962432915922,БИШКЕК Г.
310.0,40.00000000000001,40.99999999999999,72.0,153.0,50.0,15.000000000000002,45.00000000000001,109.99999999999999,10.999999999999998,5.0,10.0,29.0,99.0,37.00000000000001,37.99999999999999,50.0,1115.0,51.736420302760465,БИШКЕК Г.
163.99999999999997,48.00000000000001,42.0,171.00000000000003,116.99999999999999,66.00000000000001,18.999999999999996,34.99999999999999,84.0,9.0,11.0,1.9999999999999998,22.999999999999996,184.0,22.999999999999996,45.99999999999999,66.00000000000001,1110.0,32.34767025089606,БИШКЕК Г.
339.0,44.0,58.0,269.0,94.0,75.99999999999999,28.0,72.00000000000001,84.99999999999999,12.0,5.999999999999999,1.0,14.0,126.00000000000004,23.0,51.0,47.0,1345.0,23.110785033015407,БИШКЕК Г.
378.99999999999994,65.0,32.00000000000001,285.0,67.99999999999999,53.0,16.000000000000004,61.00000000000002,56.99999999999999,9.0,3.0000000000000004,2.0000000000000004,11.0,115.99999999999999,21.000000000000004,60.00000000000001,39.0,1277.0,65.59139784946237,БИШКЕК Г.
302.99999999999994,43.00000000000001,54.0,182.0,83.00000000000001,60.0,13.000000000000002,53.0,94.99999999999999,14.0,9.0,9.0,15.0,119.0,29.000000000000004,56.0,53.0,1190.0,48.71369294605809,БИШКЕК Г.
352.0,23.0,34.0,86.00000000000001,75.99999999999999,32.99999999999999,25.0,43.00000000000001,82.0,8.0,6.999999999999999,9.000000000000002,8.0,102.00000000000001,43.00000000000001,32.00000000000001,44.0,1007.0,63.59175662414132,БИШКЕК Г.
183.99999999999997,66.99999999999999,61.0,220.99999999999997,136.99999999999997,88.00000000000001,27.000000000000004,76.99999999999999,123.00000000000004,9.999999999999998,4.999999999999999,2.0,12.0,114.99999999999999,27.000000000000004,50.0,57.0,1263.0,3.8491751767478397,БИШКЕК Г.
198.00000000000003,58.0,55.0,74.00000000000001,116.99999999999996,67.0,35.99999999999999,73.00000000000001,167.00000000000003,15.0,4.999999999999999,4.0,21.0,157.00000000000003,73.00000000000001,84.0,71.0,1275.0,6.293169608595549,БИШКЕК Г.
245.0,71.00000000000001,55.0,108.0,153.0,101.0,41.00000000000001,78.00000000000001,141.0,24.0,8.0,12.0,23.0,157.00000000000003,74.0,77.0,71.00000000000001,1439.0,7.088781830695114,БИШКЕК Г.
127.00000000000004,36.0,47.00000000000001,69.0,131.0,57.00000000000001,48.00000000000001,57.99999999999999,141.0,11.0,6.000000000000001,7.999999999999999,29.999999999999996,146.0,96.00000000000001,43.0,55.0,1109.0,6.019766397124888,БИШКЕК Г.
146.99999999999997,83.0,19.000000000000004,46.00000000000001,124.99999999999999,87.0,78.99999999999999,39.0,110.00000000000001,9.0,3.0,9.999999999999998,15.0,149.99999999999997,117.0,73.0,48.0,1160.0,3.993203058623619,БИШКЕК Г.
244.00000000000003,47.00000000000001,42.0,174.0,88.0,78.99999999999999,27.0,38.99999999999999,96.0,10.999999999999998,5.0,7.000000000000001,16.999999999999996,171.0,109.99999999999999,59.0,58.00000000000001,1274.0,38.414164742109314,БИШКЕК Г.
286.0,79.0,107.0,260.0,40.0,46.0,14.0,50.0,36.99999999999999,7.0,1.0000000000000002,4.000000000000001,16.000000000000004,93.0,34.0,40.0,58.0,1172.0,144.44444444444443,БИШКЕК Г.
188.0,148.0,103.00000000000001,279.0,45.0,106.0,74.0,71.0,71.0,11.999999999999998,1.0,1.0,13.0,158.99999999999997,57.99999999999999,81.99999999999999,42.99999999999999,1454.0,76.63934426229508,БИШКЕК Г.
202.99999999999997,167.00000000000003,122.00000000000001,327.99999999999994,49.00000000000001,104.00000000000004,52.00000000000002,103.0,52.99999999999999,26.00000000000001,0.0,0.0,18.000000000000004,163.00000000000003,9.000000000000002,76.0,47.0,1520.0,74.77360931435963,БИШКЕК Г.
135.99999999999997,112.00000000000004,88.0,105.00000000000001,60.0,98.99999999999999,23.0,112.00000000000004,61.00000000000001,23.0,1.0,2.0,11.0,144.0,23.0,97.0,44.99999999999999,1142.0,7.478260869565218,БИШКЕК Г.
124.0,99.0,97.99999999999999,280.99999999999994,63.99999999999999,84.0,46.0,75.99999999999999,65.99999999999999,22.0,0.0,0.9999999999999999,18.999999999999996,118.0,12.0,93.0,48.0,1251.0,65.00395882818685,БИШКЕК Г.
226.0,112.0,118.0,293.0,61.0,82.00000000000001,37.0,63.00000000000001,67.00000000000001,40.0,2.0,2.0,28.0,129.99999999999997,21.0,86.0,50.0,1418.0,107.57997218358832,БИШКЕК Г.
116.00000000000001,107.99999999999999,102.0,187.99999999999997,86.0,107.99999999999999,57.0,114.0,87.00000000000001,22.0,4.999999999999999,7.000000000000001,28.000000000000004,164.99999999999997,8.999999999999998,105.0,33.00000000000001,1340.0,19.733924611973393,БИШКЕК Г.
77.0,120.0,77.99999999999997,399.99999999999994,49.99999999999999,99.0,45.0,101.0,53.99999999999998,16.000000000000004,2.0000000000000004,4.999999999999999,30.99999999999999,116.0,14.0,96.00000000000001,32.00000000000001,1336.0,97.00073152889539,БИШКЕК Г.
743.9999999999999,150.00000000000003,108.0,319.99999999999994,234.0,144.00000000000003,53.99999999999999,113.99999999999999,206.0,16.0,4.0,4.0,52.0,268.0,69.99999999999999,124.0,117.99999999999996,2730.0,47.8853046594982,БИШКЕК Г.
307.0,88.0,111.0,658.0000000000001,51.0,80.00000000000001,17.000000000000004,83.0,48.0,10.000000000000002,4.000000000000001,2.0000000000000004,22.999999999999996,113.0,22.0,68.00000000000001,54.0,1739.0,138.74788494077833,БИШКЕК Г.
125.0,22.0,16.000000000000004,114.0,68.00000000000001,37.99999999999999,9.000000000000002,29.000000000000004,52.0,4.999999999999999,2.0,4.999999999999999,9.999999999999998,61.99999999999999,13.0,21.0,46.00000000000001,637.0,38.76923076923077,БИШКЕК Г.
84.0,34.99999999999999,26.999999999999996,122.00000000000001,65.0,24.000000000000004,18.0,42.0,51.00000000000001,4.000000000000001,6.000000000000001,2.0000000000000004,12.000000000000002,76.00000000000001,3.0,25.0,52.99999999999999,649.0,24.6969696969697,БИШКЕК Г.
98.0,42.00000000000001,43.0,277.99999999999994,46.0,74.99999999999999,9.000000000000002,42.00000000000001,63.0,8.0,13.999999999999998,1.9999999999999998,13.999999999999998,97.0,16.999999999999996,39.0,48.00000000000001,935.0,73.20675105485233,БИШКЕК Г.
126.0,51.0,57.0,273.99999999999994,80.0,73.00000000000001,11.000000000000002,49.0,65.99999999999999,6.0,6.999999999999997,3.0,8.0,98.0,19.000000000000004,29.999999999999996,46.0,1004.0,85.33724340175954,БИШКЕК Г.
135.0,22.0,25.0,93.0,73.99999999999999,43.0,16.0,38.00000000000001,64.00000000000001,3.0,7.0,1.0,19.000000000000004,90.0,16.999999999999996,36.0,36.99999999999999,720.0,38.812154696132595,БИШКЕК Г.
104.0,20.000000000000004,27.0,113.0,51.00000000000001,58.99999999999998,11.0,35.99999999999999,37.0,8.0,7.0,0.0,8.0,68.00000000000001,4.0,25.999999999999996,52.0,631.0,41.88976377952756,БИШКЕК Г.
116.00000000000001,36.00000000000001,29.000000000000004,132.00000000000003,93.0,51.99999999999999,8.0,37.000000000000014,67.00000000000001,4.999999999999999,9.999999999999998,3.0000000000000013,37.000000000000014,117.00000000000001,29.999999999999996,43.0,57.00000000000001,872.0,41.48571428571429,БИШКЕК Г.
257.99999999999994,66.00000000000001,62.0,368.0,162.00000000000003,118.0,84.0,59.99999999999999,150.00000000000003,20.0,32.0,0.0,32.0,320.0,47.99999999999999,54.0,138.0,1972.0,16.106719367588934,БИШКЕК Г.
114.0,47.0,23.0,156.99999999999997,113.0,74.99999999999999,17.999999999999996,41.00000000000001,84.99999999999999,12.0,13.0,0.9999999999999999,13.0,141.0,21.0,49.0,56.00000000000001,979.0,29.292929292929294,БИШКЕК Г.
112.00000000000001,25.0,17.000000000000004,207.0,45.0,23.0,5.999999999999999,34.00000000000001,44.0,0.0,1.0,2.0,10.000000000000002,85.0,50.0,26.0,21.0,708.0,63.128491620111724,БИШКЕК Г.
71.0,30.0,41.0,162.0,129.0,66.00000000000001,17.0,49.99999999999999,105.00000000000001,5.999999999999999,16.0,5.0,18.000000000000004,126.00000000000001,45.0,34.0,76.0,997.0,15.590863952333663,БИШКЕК Г.
105.0,38.00000000000001,24.0,116.99999999999999,99.99999999999999,31.999999999999996,12.0,41.0,51.99999999999999,5.000000000000001,21.0,5.000000000000001,12.0,118.0,34.0,34.0,47.00000000000001,797.0,20.0,БИШКЕК Г.
154.99999999999997,30.0,40.00000000000001,184.0,110.00000000000001,59.0,18.000000000000004,44.00000000000001,79.00000000000001,16.999999999999996,4.0,4.0,22.000000000000004,115.0,73.0,33.00000000000001,70.00000000000001,1057.0,42.937324602432184,БИШКЕК Г.
109.0,34.99999999999999,40.0,138.00000000000003,93.00000000000001,45.0,21.0,32.99999999999999,69.99999999999999,9.0,5.0,0.0,9.0,92.00000000000001,8.0,46.00000000000001,45.0,798.0,30.03708281829419,БИШКЕК Г.
238.00000000000003,41.0,27.000000000000004,216.0,116.0,63.00000000000001,19.0,62.0,99.0,5.000000000000001,11.000000000000002,4.0,14.999999999999998,122.00000000000001,84.0,41.0,56.00000000000002,1219.0,35.96774193548387,БИШКЕК Г.
68.99999999999999,29.0,19.0,224.0,61.0,36.00000000000001,26.999999999999996,26.0,53.99999999999999,8.000000000000002,2.0,7.0,15.0,71.00000000000001,11.0,25.0,40.99999999999999,725.0,84.62585034013605,БИШКЕК Г.
147.00000000000003,50.99999999999999,45.99999999999999,141.00000000000003,82.0,43.99999999999999,28.0,37.0,131.0,9.999999999999998,8.0,3.0,28.0,154.00000000000003,104.99999999999999,60.0,73.00000000000001,1148.0,50.08605851979346,БИШКЕК Г.
394.0,64.0,71.99999999999999,418.00000000000006,210.0,157.99999999999997,76.00000000000001,88.0,228.0,13.999999999999998,8.0,0.0,33.99999999999999,263.99999999999994,374.00000000000006,130.00000000000003,159.99999999999997,2692.0,31.157817109144542,БИШКЕК Г.
151.0,23.0,22.0,182.0,76.00000000000001,57.00000000000001,13.0,27.999999999999996,69.99999999999999,8.000000000000002,4.000000000000001,2.0000000000000004,13.0,73.0,34.99999999999999,24.0,50.0,831.0,39.1764705882353,БИШКЕК Г.
223.00000000000009,29.000000000000004,12.0,65.0,98.0,41.0,20.999999999999996,35.0,70.0,3.9999999999999996,3.9999999999999996,3.9999999999999996,13.0,104.0,18.000000000000004,31.999999999999996,44.0,817.0,56.730769230769226,БИШКЕК Г.
80.0,43.0,46.0,220.99999999999997,98.99999999999999,65.00000000000001,61.00000000000001,60.0,113.0,9.000000000000002,3.9999999999999996,6.000000000000001,14.0,138.99999999999997,66.99999999999999,58.0,65.00000000000001,1150.0,43.82022471910113,БИШКЕК Г.
209.0,52.99999999999999,50.0,189.0,126.0,68.00000000000001,33.0,50.99999999999999,120.0,11.0,2.0,6.0,29.0,125.00000000000001,81.0,50.99999999999999,66.99999999999999,1271.0,43.72093023255814,БИШКЕК Г.
214.0,27.0,43.00000000000001,112.0,94.0,66.0,12.999999999999998,49.99999999999999,92.99999999999999,6.000000000000001,12.999999999999998,3.0000000000000004,22.0,123.0,19.000000000000004,30.0,83.0,1011.0,30.919765166340508,БИШКЕК Г.
134.00000000000003,37.0,37.0,117.0,116.00000000000004,59.99999999999999,33.0,59.0,128.0,12.0,10.0,0.0,25.000000000000004,119.99999999999999,21.0,39.0,81.00000000000001,1029.0,31.183830606352263,БИШКЕК Г.
171.0,37.0,27.0,147.0,100.99999999999999,50.0,27.0,55.99999999999998,125.99999999999999,9.0,8.0,4.000000000000001,15.0,125.99999999999999,17.999999999999996,64.0,66.00000000000001,1052.0,29.90566037735849,БИШКЕК Г.
227.0,34.0,36.99999999999999,214.0,142.0,43.99999999999999,21.0,45.0,126.99999999999999,8.0,3.0000000000000004,7.000000000000001,26.0,130.0,24.99999999999999,43.00000000000001,94.0,1227.0,19.14722445695897,БИШКЕК Г.
141.00000000000003,31.000000000000004,31.000000000000004,172.00000000000003,135.00000000000003,56.0,18.000000000000004,49.0,125.0,12.000000000000002,5.000000000000001,3.9999999999999996,13.0,172.00000000000003,22.0,40.99999999999999,97.0,1124.0,22.75132275132275,БИШКЕК Г.
237.0,45.0,45.0,59.99999999999999,97.00000000000001,49.0,14.000000000000002,37.00000000000001,77.00000000000001,6.0,6.0,2.0,13.0,105.0,11.0,47.0,43.0,894.0,33.881578947368425,БИШКЕК Г.
225.00000000000003,35.00000000000001,25.999999999999996,62.0,83.0,35.00000000000001,19.000000000000004,51.99999999999999,76.00000000000001,12.0,5.0,6.0,8.999999999999996,120.00000000000001,8.999999999999996,36.99999999999999,53.00000000000001,864.0,36.3013698630137,БИШКЕК Г.
211.99999999999991,26.0,24.0,69.0,90.99999999999999,56.00000000000001,19.000000000000004,41.0,82.0,9.0,13.0,7.0,19.999999999999996,117.99999999999999,19.000000000000004,41.0,50.0,897.0,31.201764057331864,БИШКЕК Г.
213.99999999999997,44.99999999999999,34.99999999999999,66.00000000000001,100.99999999999999,47.00000000000001,13.999999999999998,46.0,83.0,9.999999999999998,7.0,3.9999999999999996,18.000000000000004,100.0,15.999999999999998,43.0,67.00000000000001,916.0,38.727076591154265,БИШКЕК Г.
198.99999999999991,37.0,45.0,206.00000000000003,87.0,41.99999999999999,20.999999999999996,39.000000000000014,124.0,6.0,12.0,2.0,13.999999999999998,146.00000000000003,27.000000000000004,49.00000000000001,83.99999999999999,1140.0,27.902946273830153,БИШКЕК Г.
161.00000000000003,47.99999999999999,42.0,219.00000000000003,108.0,47.99999999999999,16.000000000000004,62.0,89.0,7.0,17.000000000000004,2.0,12.000000000000002,130.00000000000003,46.0,46.0,64.00000000000001,1117.0,59.31458699472759,БИШКЕК Г.
170.0,55.00000000000001,43.0,162.99999999999997,90.0,51.0,11.0,68.0,100.0,11.0,3.0,5.000000000000001,21.0,144.00000000000003,19.0,46.00000000000001,88.0,1088.0,49.09090909090909,БИШКЕК Г.
161.00000000000003,27.000000000000004,26.0,246.99999999999991,81.00000000000001,46.0,18.999999999999996,43.00000000000001,100.0,3.0,13.999999999999995,3.0,13.999999999999995,134.99999999999997,26.0,29.999999999999996,73.0,1048.0,36.91148775894539,БИШКЕК Г.
262.0,34.0,27.0,233.0,156.99999999999997,61.0,20.0,61.0,142.99999999999997,13.999999999999998,14.999999999999998,8.0,26.0,149.00000000000003,29.000000000000004,39.0,59.99999999999999,1338.0,18.625277161862527,БИШКЕК Г.
225.99999999999997,25.0,15.999999999999998,112.00000000000001,127.99999999999999,48.0,15.999999999999998,43.99999999999999,93.0,14.000000000000002,9.0,7.0,18.0,96.0,94.0,42.0,80.00000000000001,1068.0,20.128676470588236,БИШКЕК Г.
323.0,22.0,31.0,204.99999999999997,135.99999999999997,53.00000000000001,9.0,40.0,126.00000000000001,10.0,9.0,4.999999999999999,7.0,158.0,148.0,42.0,55.0,1379.0,24.20977011494253,БИШКЕК Г.
353.0,29.99999999999999,19.999999999999996,168.99999999999997,88.0,43.99999999999999,16.999999999999996,37.0,94.0,9.999999999999998,4.000000000000001,6.0,18.0,78.99999999999999,21.0,28.999999999999996,62.0,1081.0,50.45703839122486,БИШКЕК Г.
203.0,46.0,41.00000000000001,196.0,118.99999999999999,66.99999999999999,40.0,43.0,131.0,14.0,8.0,2.0,16.0,155.99999999999997,27.0,66.0,85.0,1260.0,29.7423887587822,БИШКЕК Г.
288.99999999999994,42.99999999999999,58.99999999999999,111.99999999999999,98.0,55.99999999999999,45.0,50.0,112.99999999999999,13.0,3.9999999999999996,2.0,15.999999999999998,125.0,23.999999999999996,67.0,71.0,1187.0,36.37873754152824,БИШКЕК Г.
260.00000000000006,51.99999999999999,42.00000000000001,113.0,108.00000000000001,62.0,28.00000000000001,46.00000000000001,120.00000000000001,13.000000000000005,8.000000000000002,8.000000000000002,13.000000000000005,137.99999999999994,13.000000000000005,81.99999999999999,56.00000000000001,1162.0,37.5,БИШКЕК Г.
161.00000000000006,36.99999999999999,39.99999999999999,50.0,39.99999999999999,45.0,21.999999999999996,20.999999999999996,35.0,10.000000000000002,0.0,1.0,61.0,79.00000000000001,159.00000000000003,35.0,32.0,828.0,91.65673420738975,БИШКЕК Г.
